3269207,00:00:00,ASCENT,0,,,,,-6.66,89.62,16370.14,-47.94,0.0,-0.773,-0.039,-0.564,39.98,-9.21,26.21
3270207,00:00:00,ASCENT,0,,,,,-6.66,89.54,16374.72,-48.00,0.0,-0.791,0.001,-0.585,-84.05,-23.86,-38.73
3271207,00:00:00,ASCENT,0,,,,,-6.68,89.42,16381.75,-47.94,0.0,-0.860,-0.048,-0.649,-30.40,-25.20,-32.21
3272207,00:00:00,ASCENT,0,,,,,-6.69,89.33,16387.29,-48.00,0.0,-0.590,-0.012,-0.349,35.19,1.94,25.47
3273207,00:00:00,ASCENT,0,,,,,-6.70,89.25,16392.17,-48.00,0.0,-0.834,-0.020,-0.487,29.26,24.30,26.88
3274207,00:00:00,ASCENT,0,,,,,-6.71,89.12,16399.96,-47.94,0.0,-0.945,-0.016,-0.574,21.63,1.51,-4.70
3275207,00:00:00,ASCENT,0,,,,,-6.72,89.03,16405.22,-48.00,0.0,-0.851,-0.026,-0.553,-29.50,-1.09,-28.78
3276207,00:00:00,ASCENT,0,,,,,-6.72,88.90,16413.00,-47.88,0.0,-0.750,-0.042,-0.514,-19.00,-5.81,-10.31
3277207,00:00:00,ASCENT,0,,,,,-6.74,88.79,16419.61,-47.94,0.0,-0.776,-0.030,-0.581,56.62,-12.56,58.12
3278207,00:00:00,ASCENT,0,,,,,-6.74,88.69,16425.54,-47.94,0.0,-0.772,-0.018,-0.502,24.66,-1.34,14.95
3279207,00:00:00,ASCENT,0,,,,,-6.75,88.59,16431.68,-47.88,0.0,-0.689,-0.018,-0.477,37.54,-0.60,11.61
3280207,00:00:00,ASCENT,0,,,,,-6.76,88.47,16438.92,-47.88,0.0,-0.814,-0.008,-0.607,89.56,-23.32,86.73
3281207,00:00:00,ASCENT,0,,,,,-6.77,88.39,16443.47,-47.88,0.0,-0.825,-0.006,-0.568,-62.90,-11.51,-41.79
3282207,00:00:00,ASCENT,0,,,,,-6.78,88.33,16447.36,-47.88,0.0,-0.791,-0.013,-0.505,-76.76,6.40,-49.89
3283207,00:00:00,ASCENT,0,,,,,-6.78,88.18,16455.85,-47.88,0.0,-0.828,0.035,-0.750,-155.27,-35.44,-95.34
3284207,00:00:00,ASCENT,0,,,,,-6.79,88.06,16463.13,-47.88,0.0,-0.782,-0.037,-0.617,58.47,-10.44,38.08
3285207,00:00:00,ASCENT,0,,,,,-6.81,87.96,16469.23,-47.81,0.0,-0.746,0.000,-0.472,70.48,5.76,55.68
3286207,00:00:00,ASCENT,0,,,,,-6.82,87.86,16475.12,-47.81,0.0,-0.705,-0.020,-0.485,48.88,-2.37,6.58
3287207,00:00:00,ASCENT,0,,,,,-6.83,87.76,16481.41,-47.75,0.0,-0.949,-0.012,-0.661,67.11,-5.88,86.54
3288207,00:00:00,ASCENT,0,,,,,-6.84,87.68,16486.06,-47.69,0.0,-0.805,0.013,-0.637,-118.58,-16.11,-76.95
3289207,00:00:00,ASCENT,0,,,,,-6.85,87.57,16492.82,-47.81,0.0,-0.789,-0.011,-0.506,-77.98,1.67,-46.92
3290207,00:00:00,ASCENT,0,,,,,-6.86,87.47,16498.83,-47.81,0.0,-0.699,-0.030,-0.596,-97.69,-33.54,-65.03
3291207,00:00:00,ASCENT,0,,,,,-6.87,87.32,16508.06,-47.75,0.0,-0.792,-0.003,-0.658,117.37,-13.15,99.62
3292207,00:00:00,ASCENT,0,,,,,-6.89,87.25,16512.50,-47.75,0.0,-0.775,-0.015,-0.491,9.40,-4.58,7.11
3293207,00:00:00,ASCENT,0,,,,,-6.90,87.13,16519.67,-47.75,0.0,-0.858,-0.023,-0.591,30.54,-9.09,-8.62
3294207,00:00:00,ASCENT,0,,,,,-6.91,87.03,16525.88,-47.69,0.0,-0.834,0.024,-0.804,159.61,-25.19,128.01
3295207,00:00:00,ASCENT,0,,,,,-6.91,86.88,16534.56,-47.69,0.0,-0.781,0.026,-0.704,-138.99,-26.21,-103.60
3296207,00:00:00,ASCENT,0,,,,,-6.93,86.82,16538.52,-47.75,0.0,-0.634,0.012,-0.324,-64.76,23.16,-45.73
3297207,00:00:00,ASCENT,0,,,,,-6.94,86.69,16546.29,-47.69,0.0,-0.882,-0.047,-0.580,-1.95,10.97,21.89
3298207,00:00:00,ASCENT,0,,,,,-6.95,86.55,16554.71,-47.69,0.0,-0.896,0.009,-0.884,-159.92,-26.41,-101.40
3299207,00:00:00,ASCENT,0,,,,,-6.96,86.45,16560.87,-47.62,0.0,-0.929,0.015,-0.548,2.92,12.48,-19.17
3300207,00:00:00,ASCENT,0,,,,,-6.97,86.32,16569.04,-47.62,0.0,-0.755,-0.052,-0.472,-59.53,-1.57,-31.82
3301207,00:00:00,ASCENT,0,,,,,-6.98,86.20,16576.28,-47.62,0.0,-0.842,-0.036,-0.696,-79.85,-17.60,-65.96
3302207,00:00:00,ASCENT,0,,,,,-6.99,86.13,16580.33,-47.62,0.0,-0.772,-0.006,-0.805,162.88,-8.54,87.75
3303207,00:00:00,ASCENT,0,,,,,-7.00,86.01,16588.26,-47.62,0.0,-0.883,-0.019,-0.613,-52.12,-15.05,-12.05
3304207,00:00:00,ASCENT,0,,,,,-7.01,85.92,16593.57,-47.56,0.0,-0.807,-0.025,-0.519,-17.70,6.65,-32.73
3305207,00:00:00,ASCENT,0,,,,,-7.02,85.81,16600.14,-47.56,0.0,-0.763,-0.058,-0.424,-16.44,10.84,16.69
3306207,00:00:00,ASCENT,0,,,,,-7.03,85.72,16605.68,-47.56,0.0,-0.928,0.065,-0.520,117.85,23.99,81.27
3307207,00:00:00,ASCENT,0,,,,,-7.03,85.60,16613.19,-47.56,0.0,-0.890,0.015,-0.501,-45.09,13.72,-47.66
3308207,00:00:00,ASCENT,0,,,,,-7.05,85.50,16619.53,-47.62,0.0,-0.798,-0.022,-0.532,-41.61,-10.14,-19.47
3309207,00:00:00,ASCENT,0,,,,,-7.06,85.39,16626.31,-47.50,0.0,-0.854,-0.065,-0.724,58.02,-10.79,22.33
3310207,00:00:00,ASCENT,0,,,,,-7.07,85.25,16634.64,-47.50,0.0,-0.802,-0.025,-0.569,-2.11,-9.60,23.21
3311207,00:00:00,ASCENT,0,,,,,-7.07,85.15,16641.14,-47.44,0.0,-0.751,-0.037,-0.547,-39.25,-6.24,-41.77
3312207,00:00:00,ASCENT,0,,,,,-7.08,85.08,16645.25,-47.44,0.0,-0.864,-0.028,-0.495,-33.65,20.48,-21.39
3313207,00:00:00,ASCENT,0,,,,,-7.10,85.01,16649.86,-47.44,0.0,-0.912,0.029,-0.451,88.15,26.57,66.82
3314207,00:00:00,ASCENT,0,,,,,-7.11,84.87,16658.04,-47.44,0.0,-0.925,0.003,-0.507,-38.04,11.93,-37.37
3315207,00:00:00,ASCENT,0,,,,,-7.11,84.77,16664.56,-47.38,0.0,-0.775,-0.046,-0.479,26.31,9.40,44.56
3316207,00:00:00,ASCENT,0,,,,,-7.12,84.69,16669.27,-47.38,0.0,-0.828,-0.038,-0.478,59.72,19.35,89.33
3317207,00:00:00,ASCENT,0,,,,,-7.13,84.61,16674.36,-47.38,0.0,-1.052,0.040,-0.585,58.12,16.84,32.02
3318207,00:00:00,ASCENT,0,,,,,-7.13,84.54,16678.73,-47.31,0.0,-0.915,-0.054,-0.554,-71.79,15.52,-32.78
3319207,00:00:00,ASCENT,0,,,,,-7.14,84.40,16687.81,-47.25,0.0,-0.720,0.034,-0.605,-111.63,-34.92,-81.69
3320207,00:00:00,ASCENT,0,,,,,-7.15,84.31,16693.40,-47.25,0.0,-0.990,-0.009,-0.649,21.37,14.40,-2.32
3321207,00:00:00,ASCENT,0,,,,,-7.15,84.23,16698.20,-47.25,0.0,-1.026,-0.001,-0.613,-132.59,24.65,-89.13
3322207,00:00:00,ASCENT,0,,,,,-7.17,84.10,16705.98,-47.25,0.0,-0.827,0.033,-0.798,-155.66,-21.90,-120.95
3323207,00:00:00,ASCENT,0,,,,,-7.17,84.03,16710.78,-47.31,0.0,-0.923,0.067,-0.435,-66.02,-1.65,-88.44
3324207,00:00:00,ASCENT,0,,,,,-7.18,83.86,16721.00,-47.19,0.0,-0.872,-0.059,-0.566,-33.13,2.52,11.62
3325207,00:00:00,ASCENT,0,,,,,-7.20,83.80,16726.43,-47.25,0.0,-0.878,-0.043,-0.685,-22.02,-5.88,-59.12
3326207,00:00:00,ASCENT,0,,,,,-7.20,83.72,16730.19,-47.19,0.0,-1.031,0.107,-0.460,-181.69,36.28,-136.42
3327207,00:00:00,ASCENT,0,,,,,-7.21,83.56,16739.83,-47.25,0.0,-0.781,0.063,-0.704,-158.85,-20.58,-100.18
3328207,00:00:00,ASCENT,0,,,,,-7.22,83.49,16744.29,-47.19,0.0,-0.776,0.026,-0.449,-117.44,11.33,-78.79
3329207,00:00:00,ASCENT,0,,,,,-7.23,83.37,16752.30,-47.25,0.0,-0.673,-0.021,-0.560,-78.20,-24.73,-79.42
3330207,00:00:00,ASCENT,0,,,,,-7.23,83.24,16760.38,-47.25,0.0,-0.873,-0.019,-0.822,142.43,-16.05,93.30
3331207,00:00:00,ASCENT,0,,,,,-7.25,83.16,16765.37,-47.25,0.0,-0.890,-0.022,-0.582,-4.44,-8.85,13.89
3332207,00:00:00,ASCENT,0,,,,,-7.26,83.05,16772.50,-47.25,0.0,-0.795,-0.037,-0.500,-13.27,9.76,-31.73
3333207,00:00:00,ASCENT,0,,,,,-7.27,82.95,16778.75,-47.25,0.0,-0.792,-0.024,-0.439,-84.43,25.64,-52.11
3334207,00:00:00,ASCENT,0,,,,,-7.28,82.84,16785.53,-47.19,0.0,-0.924,0.005,-0.543,94.53,20.35,80.94
3335207,00:00:00,ASCENT,0,,,,,-7.29,82.74,16791.60,-47.19,0.0,-0.837,-0.012,-0.507,36.31,17.93,32.64
3336207,00:00:00,ASCENT,0,,,,,-7.30,82.65,16797.58,-47.12,0.0,-0.790,-0.044,-0.467,20.15,19.03,36.28
3337207,00:00:00,ASCENT,0,,,,,-7.31,82.55,16803.96,-47.12,0.0,-0.963,0.051,-0.539,109.24,8.76,84.33
3338207,00:00:00,ASCENT,0,,,,,-7.31,82.42,16812.00,-47.06,0.0,-0.846,0.012,-0.473,-54.60,14.45,-48.56
3339207,00:00:00,ASCENT,0,,,,,-7.32,82.37,16815.30,-47.06,0.0,-0.856,-0.010,-0.585,-57.07,-21.56,-19.57
3340207,00:00:00,ASCENT,0,,,,,-7.33,82.28,16820.80,-47.06,0.0,-0.799,-0.059,-0.687,53.76,-21.26,30.70
